,UTC time,carbon_intensity,biomass,coal,nat_gas,geothermal,hydro,nuclear,oil,solar,wind,unknown
17070,2021-12-12 06:00:00+00:00,297.26,20927,64016,14509,92,4653,29872,1152,0,91954,2184
17071,2021-12-12 07:00:00+00:00,288.63,21008,64041,14434,92,4356,29851,1152,51,99318,2185
17072,2021-12-12 08:00:00+00:00,289.15,21078,66307,14853,92,4336,29836,1152,2133,101690,2179
17073,2021-12-12 09:00:00+00:00,299.7,21109,72468,15793,92,4432,30003,1148,7466,99517,2172
17074,2021-12-12 10:00:00+00:00,305.51,21082,76141,16950,92,4379,31403,1149,11960,96409,2229
17075,2021-12-12 11:00:00+00:00,311.32,21158,77268,17863,92,4414,31525,1137,13816,92020,2272
17076,2021-12-12 12:00:00+00:00,325.47,21205,79787,17915,92,4538,31556,1128,13257,84736,2417
17077,2021-12-12 13:00:00+00:00,344.61,21222,83724,18675,92,4405,31544,1148,9858,79327,2574
17078,2021-12-12 14:00:00+00:00,365.72,21255,86759,20741,92,4489,31553,1148,4813,73483,2699
17079,2021-12-12 15:00:00+00:00,382.31,21265,88956,23217,92,4448,31544,1148,962,69295,2698
17080,2021-12-12 16:00:00+00:00,387.4,21396,89017,24945,92,4434,31556,1149,8,67354,2697
17081,2021-12-12 17:00:00+00:00,393.97,21386,88497,26182,92,4379,31565,1152,0,62990,2706
17082,2021-12-12 18:00:00+00:00,399.78,21465,88071,26643,92,4374,31570,1141,0,59026,2705
17083,2021-12-12 19:00:00+00:00,406.81,21483,89074,24412,92,4357,31513,1140,0,55490,2704
17084,2021-12-12 20:00:00+00:00,410.56,21468,89408,23621,92,4281,30820,1140,0,54287,2704
17085,2021-12-12 21:00:00+00:00,414.85,21496,89542,22764,92,4281,30373,1140,0,52276,2704
17086,2021-12-12 22:00:00+00:00,416.68,21433,88309,20631,92,4244,30356,1140,0,49731,2704
17087,2021-12-12 23:00:00+00:00,414.34,21393,86715,16979,92,4297,30342,1140,0,48682,2692
17088,2021-12-13 00:00:00+00:00,405.98,21129,93074,16941,92,4898,31040,1158,0,58582,2549
17089,2021-12-13 01:00:00+00:00,407.33,21145,83358,16598,92,4249,30307,1140,0,48943,2537
17090,2021-12-13 02:00:00+00:00,406.42,21133,83888,16411,92,4181,30292,1140,0,49999,2506
17091,2021-12-13 03:00:00+00:00,409.17,21010,85258,16710,92,4265,30293,1140,0,49961,2452
17092,2021-12-13 04:00:00+00:00,416.42,21000,88491,18502,92,4262,30262,1140,0,49804,2505
17093,2021-12-13 05:00:00+00:00,423.37,20966,92608,24262,92,4325,30252,1140,0,51145,2701
17094,2021-12-13 06:00:00+00:00,433.19,20960,97405,33590,92,4438,30302,1148,0,51358,2707
17095,2021-12-13 07:00:00+00:00,441.67,21082,98350,42138,92,4557,30314,1750,58,48435,2708
17096,2021-12-13 08:00:00+00:00,439.64,21211,97514,43926,92,4454,30321,1780,1109,48163,2710
17097,2021-12-13 09:00:00+00:00,431.98,21163,95732,43946,92,4400,30760,1794,5151,47021,2708
17098,2021-12-13 10:00:00+00:00,423.09,21159,95259,43899,92,4413,31077,1801,10119,47129,2707
17099,2021-12-13 11:00:00+00:00,417.03,21212,95246,44044,92,4570,31050,1790,13293,47935,2720
17100,2021-12-13 12:00:00+00:00,418.84,21204,95558,44064,92,4478,30989,1835,13528,47042,2717
17101,2021-12-13 13:00:00+00:00,429.5,21216,97206,44121,92,4653,30986,2102,10433,44740,2717
17102,2021-12-13 14:00:00+00:00,439.86,21236,97734,44030,92,4970,31019,2017,5543,43067,2720
17103,2021-12-13 15:00:00+00:00,449.09,21244,98468,45236,92,5245,31014,2067,1201,42249,2719
17104,2021-12-13 16:00:00+00:00,447.91,21302,98927,45839,92,5416,31021,2356,9,44399,2716
17105,2021-12-13 17:00:00+00:00,444.2,21353,97539,46038,92,5679,31015,2503,0,45177,2716
17106,2021-12-13 18:00:00+00:00,441.16,21457,97770,45533,92,5706,31025,1963,0,46742,2692
17107,2021-12-13 19:00:00+00:00,435.34,21449,96862,43267,92,5390,31024,1366,0,49099,2682
17108,2021-12-13 20:00:00+00:00,427.46,21414,97386,40822,92,5247,31004,1164,0,54016,2632
17109,2021-12-13 21:00:00+00:00,428.57,21408,99548,35686,92,4957,30990,1164,0,54882,2592
17110,2021-12-13 22:00:00+00:00,424.95,21347,100349,29326,92,4914,31012,1164,0,56892,2592
17111,2021-12-13 23:00:00+00:00,414.01,21285,97858,21088,92,5020,31016,1164,0,59470,2580
17112,2021-12-14 00:00:00+00:00,396.83,21057,88665,20595,92,5491,30931,1185,0,59493,2346
17113,2021-12-14 01:00:00+00:00,397.81,20983,94032,16835,92,5634,31274,1164,0,63527,2497
17114,2021-12-14 02:00:00+00:00,405.44,20933,94283,16510,92,5391,31316,1164,0,59370,2494
17115,2021-12-14 03:00:00+00:00,408.19,20907,95344,16987,92,5011,31407,1164,0,59251,2495
17116,2021-12-14 04:00:00+00:00,412.26,20879,98340,17609,92,4944,31450,1164,0,60101,2509
17117,2021-12-14 05:00:00+00:00,419.17,20867,99700,23031,92,5057,31485,1164,0,58269,2569
17118,2021-12-14 06:00:00+00:00,429.94,20859,100139,37479,92,5252,31487,1169,0,54345,2582
17119,2021-12-14 07:00:00+00:00,436.58,20908,99689,42678,92,5641,31489,1172,32,50121,2443
17120,2021-12-14 08:00:00+00:00,445.83,21012,99480,44367,92,5568,31506,1214,1335,43531,2453
17121,2021-12-14 09:00:00+00:00,447.93,21036,97065,46412,92,5712,31513,1812,5236,36990,2452
17122,2021-12-14 10:00:00+00:00,453.1,21059,98615,46708,92,5503,31513,1908,10173,31072,2452
17123,2021-12-14 11:00:00+00:00,462.39,21147,101329,47159,92,6004,31495,2154,12508,25552,2448
17124,2021-12-14 12:00:00+00:00,474.73,21237,102658,47384,92,6028,31495,2144,11903,20384,2448
17125,2021-12-14 13:00:00+00:00,483.75,21176,102715,47395,92,5804,31476,2141,9424,18304,2448
17126,2021-12-14 14:00:00+00:00,492.63,21204,102812,46956,92,5758,31469,2153,5244,17855,2450
17127,2021-12-14 15:00:00+00:00,493.39,21282,101214,46861,92,5789,31533,2161,1151,20076,2453
17128,2021-12-14 16:00:00+00:00,486.82,21316,100285,47073,92,6061,31096,2463,6,23958,2452
17129,2021-12-14 17:00:00+00:00,479.51,21322,99882,47196,92,6274,30654,2496,0,27577,2452
17130,2021-12-14 18:00:00+00:00,473.39,21362,99796,47015,92,6273,30571,1926,0,30502,2449
17131,2021-12-14 19:00:00+00:00,468.61,21398,99543,45476,92,5925,30557,1361,0,32826,2407
17132,2021-12-14 20:00:00+00:00,460.38,21416,98447,42621,92,5578,30522,1200,0,36442,2398
17133,2021-12-14 21:00:00+00:00,444.98,21373,95768,41024,92,5292,30515,1200,0,42705,2343
17134,2021-12-14 22:00:00+00:00,427.06,21236,93759,32432,92,5348,30503,1200,0,49883,2344
17135,2021-12-14 23:00:00+00:00,407.65,21132,89750,25109,92,5565,30531,1198,0,55587,2344
17136,2021-12-15 00:00:00+00:00,387.36,21039,82124,27371,92,5165,31077,1180,0,59663,2205
17137,2021-12-15 01:00:00+00:00,389.19,21011,84023,21677,92,5536,30852,1192,0,59143,2280
17138,2021-12-15 02:00:00+00:00,384.05,20949,83091,20530,92,5544,30841,1191,0,60867,2280
17139,2021-12-15 03:00:00+00:00,382.48,20889,83113,20304,92,5420,30859,1184,0,61901,2279
17140,2021-12-15 04:00:00+00:00,384.59,20869,84545,23969,92,5530,30857,1185,0,63277,2331
17141,2021-12-15 05:00:00+00:00,388.2,20877,88137,28884,92,5560,30837,1185,0,66533,2399
17142,2021-12-15 06:00:00+00:00,390.28,20818,89736,39378,92,5415,30818,1173,0,69976,2446
17143,2021-12-15 07:00:00+00:00,390.55,20811,91762,42647,92,5510,30835,1172,52,72794,2454
17144,2021-12-15 08:00:00+00:00,390.51,20933,92413,42805,92,5575,30837,1170,881,72729,2457
17145,2021-12-15 09:00:00+00:00,386.73,20858,92378,42954,92,5530,30821,1210,4431,72338,2459
17146,2021-12-15 10:00:00+00:00,382.28,20851,91415,42778,92,5473,30820,1261,8807,70543,2456
17147,2021-12-15 11:00:00+00:00,377.08,20910,90310,41176,92,5200,30806,1189,11819,70073,2456
17148,2021-12-15 12:00:00+00:00,379.5,21027,90409,39943,92,5051,30764,1192,11572,68386,2454
17149,2021-12-15 13:00:00+00:00,385.4,20978,91285,40578,92,5268,30793,1192,9013,67427,2460
17150,2021-12-15 14:00:00+00:00,393.05,21097,91573,40631,92,5145,30786,1192,4735,66355,2475
17151,2021-12-15 15:00:00+00:00,399.48,21165,92461,43845,92,5375,30776,1192,787,67079,2499
17152,2021-12-15 16:00:00+00:00,401.56,21222,93681,45371,92,5720,30785,1512,3,67867,2494
17153,2021-12-15 17:00:00+00:00,403.33,21215,93859,45237,92,5595,30832,1611,0,66945,2488
17154,2021-12-15 18:00:00+00:00,403.08,21135,93652,43940,92,5290,30819,1211,0,66704,2488
17155,2021-12-15 19:00:00+00:00,402.9,21164,92485,42811,92,5244,30826,1187,0,65343,2491
17156,2021-12-15 20:00:00+00:00,397.63,21157,89706,41274,92,5157,30826,1184,0,65592,2492
17157,2021-12-15 21:00:00+00:00,391.37,21111,86557,37083,92,5173,30849,1180,0,65167,2485
17158,2021-12-15 22:00:00+00:00,391.32,21118,86116,33468,92,5021,30879,1178,0,63789,2377
17159,2021-12-15 23:00:00+00:00,389.92,21087,84157,30531,92,5039,30914,1176,0,61570,2278
17160,2021-12-16 00:00:00+00:00,425.3,21201,86701,29871,92,4774,31376,1162,0,43441,2341
17161,2021-12-16 01:00:00+00:00,390.1,20908,81342,28548,92,5078,31172,1176,0,57430,2166
17162,2021-12-16 02:00:00+00:00,399.82,20837,80809,27149,92,5035,31134,1176,0,50951,2175
17163,2021-12-16 03:00:00+00:00,410.23,20829,80813,28963,92,5039,31168,1176,0,45575,2187
17164,2021-12-16 04:00:00+00:00,422.11,20731,83116,30206,92,5158,31159,1184,0,41747,2236
17165,2021-12-16 05:00:00+00:00,432.62,20716,85395,34853,92,5142,31145,1184,0,39179,2301
17166,2021-12-16 06:00:00+00:00,444.41,20742,88696,42836,92,5414,31126,1184,0,36701,2414
17167,2021-12-16 07:00:00+00:00,455.06,20852,92374,44586,92,5345,31113,1500,37,34538,2496
17168,2021-12-16 08:00:00+00:00,464.15,20954,94034,44591,92,5339,31166,1809,1026,30283,2499
17169,2021-12-16 09:00:00+00:00,463.42,20864,94706,44591,92,5288,31465,1819,5079,27248,2510
17170,2021-12-16 10:00:00+00:00,463.93,20850,97175,44890,92,5241,31469,1824,10585,23905,2520
17171,2021-12-16 11:00:00+00:00,460.43,20872,97910,45211,92,5429,31453,1824,15236,21895,2522
17172,2021-12-16 12:00:00+00:00,458.82,20879,97667,45079,92,4990,31462,1900,16360,21968,2520
17173,2021-12-16 13:00:00+00:00,459.87,20923,97692,44990,92,4806,31461,2118,13748,24078,2520
17174,2021-12-16 14:00:00+00:00,468.92,20895,98586,45090,92,4876,31454,2115,7577,25636,2509
17175,2021-12-16 15:00:00+00:00,478.06,20633,99219,45138,92,5023,31450,2058,1617,26931,2506
17176,2021-12-16 16:00:00+00:00,477.58,20805,100684,46803,92,5007,31421,2405,16,29861,2508
17177,2021-12-16 17:00:00+00:00,475.2,21287,103236,48343,92,5042,31424,2696,0,32864,2508
17178,2021-12-16 18:00:00+00:00,475.16,21387,104407,46632,92,4703,31441,1371,0,33464,2509
17179,2021-12-16 19:00:00+00:00,471.48,21432,103050,45152,92,4685,31485,1156,0,34212,2512
17180,2021-12-16 20:00:00+00:00,465.78,21387,100132,43281,92,4710,31454,1156,0,34923,2512
17181,2021-12-16 21:00:00+00:00,461.01,21325,98644,40026,92,4669,31408,1156,0,36182,2508
17182,2021-12-16 22:00:00+00:00,455.54,21263,96633,35546,92,4829,31458,1156,0,36859,2400
17183,2021-12-16 23:00:00+00:00,448.71,21204,93984,31452,92,4722,31450,1156,0,37958,2399
17184,2021-12-17 00:00:00+00:00,456.7,21228,83150,27333,92,4416,31453,1144,0,25049,2359
17185,2021-12-17 01:00:00+00:00,439.87,21178,88472,27154,92,4659,31461,1156,0,37261,2408
17186,2021-12-17 02:00:00+00:00,439.96,21129,87216,26099,92,4671,31472,1156,0,35982,2408
17187,2021-12-17 03:00:00+00:00,446.18,21075,87375,26094,92,4670,31481,1156,0,33133,2408
17188,2021-12-17 04:00:00+00:00,453.25,21038,88713,27771,92,4666,31465,1156,0,31119,2430
17189,2021-12-17 05:00:00+00:00,467.23,21012,93331,32802,92,4635,31447,1156,0,28644,2494
17190,2021-12-17 06:00:00+00:00,473.39,21050,96088,42524,92,4680,31427,1156,0,28151,2508
17191,2021-12-17 07:00:00+00:00,477.37,21138,97570,45597,92,4733,31442,1703,29,27443,2508
17192,2021-12-17 08:00:00+00:00,475.58,21170,98916,46066,92,4789,31433,1802,1872,27615,2508
17193,2021-12-17 09:00:00+00:00,468.41,21126,100237,46281,92,4724,31435,1679,8670,26088,2508
17194,2021-12-17 10:00:00+00:00,459.26,21196,99617,46224,92,4708,30558,1156,15867,24524,2508
17195,2021-12-17 11:00:00+00:00,458.21,21198,98528,46425,92,4822,28128,1156,20161,22581,2508
17196,2021-12-17 12:00:00+00:00,461.31,21245,98007,46603,92,4609,27900,1660,19652,21583,2512
17197,2021-12-17 13:00:00+00:00,466.42,21348,98264,45951,92,4505,28546,1788,15330,22470,2524
17198,2021-12-17 14:00:00+00:00,472.84,21319,98360,45694,92,4510,30765,1789,8296,23499,2524
17199,2021-12-17 15:00:00+00:00,484.66,21418,100149,45746,92,4528,31416,1792,1803,24161,2525
17200,2021-12-17 16:00:00+00:00,485.87,21485,100540,45816,92,4871,31419,2107,14,25241,2528
17201,2021-12-17 17:00:00+00:00,482.23,21515,100762,45850,92,5017,31413,2215,0,27111,2527
17202,2021-12-17 18:00:00+00:00,479.54,21456,99859,44857,92,4466,31418,1922,0,28247,2528
17203,2021-12-17 19:00:00+00:00,471.54,21509,95448,43050,92,4492,31388,1798,0,28843,2528
17204,2021-12-17 20:00:00+00:00,467.16,21517,91131,42422,92,4737,31392,1230,0,27200,2528
17205,2021-12-17 21:00:00+00:00,467.44,21448,87517,41943,92,4795,31425,1156,0,24165,2527
17206,2021-12-17 22:00:00+00:00,466.95,21393,84523,39208,92,4558,31448,1156,0,22108,2399
17207,2021-12-17 23:00:00+00:00,466.37,21276,82654,30847,92,4369,31442,1155,0,20713,2353
17208,2021-12-18 00:00:00+00:00,310.63,21177,64102,17170,92,4639,29293,1152,0,83893,2115
17209,2021-12-18 01:00:00+00:00,462.04,21132,82192,24057,92,4241,31399,1140,0,22035,2356
17210,2021-12-18 02:00:00+00:00,458.66,21088,81637,22548,92,4241,31165,1153,0,23169,2364
17211,2021-12-18 03:00:00+00:00,454.43,21049,81442,22071,92,4241,30802,1164,0,25144,2364
17212,2021-12-18 04:00:00+00:00,449.49,21008,80199,23604,92,4262,30230,1158,0,26959,2419
17213,2021-12-18 05:00:00+00:00,447.38,20942,80205,24795,92,4247,30145,1156,0,28151,2452
17214,2021-12-18 06:00:00+00:00,446.02,21003,83035,29214,92,4307,30138,1156,0,31579,2506
17215,2021-12-18 07:00:00+00:00,440.27,21042,84258,33110,92,4277,30149,1156,65,35788,2536
17216,2021-12-18 08:00:00+00:00,436.43,21057,85708,36222,92,4444,29261,1156,864,39386,2535
17217,2021-12-18 09:00:00+00:00,420.49,21081,84699,36689,92,4342,29135,1156,4262,44169,2534
17218,2021-12-18 10:00:00+00:00,402.45,21123,82578,36596,92,4382,29675,1156,8669,47786,2535
17219,2021-12-18 11:00:00+00:00,391.41,21191,80964,36616,92,4535,28783,1156,11451,50955,2532
17220,2021-12-18 12:00:00+00:00,384.55,21241,80148,36040,92,4594,28727,1157,12015,53681,2532
17221,2021-12-18 13:00:00+00:00,382.92,21434,79323,35897,92,4388,28765,1156,9835,55791,2532
17222,2021-12-18 14:00:00+00:00,384.95,21416,80072,36225,92,4363,28979,1156,5522,59194,2532
17223,2021-12-18 15:00:00+00:00,383.16,21466,80698,36379,92,4404,29997,1156,1145,64023,2533
17224,2021-12-18 16:00:00+00:00,380.03,21484,81528,36695,92,4651,30083,1156,11,67863,2534
17225,2021-12-18 17:00:00+00:00,372.43,21485,80907,36745,92,4438,30073,1156,0,72509,2538
17226,2021-12-18 18:00:00+00:00,361.56,21495,80028,33644,92,4415,30083,1156,0,78007,2564
17227,2021-12-18 19:00:00+00:00,350.03,21508,77845,28184,92,4397,30106,1156,0,81270,2564
17228,2021-12-18 20:00:00+00:00,335.38,21485,72876,23734,92,4453,30141,1156,0,82753,2515
17229,2021-12-18 21:00:00+00:00,317.32,21417,69184,20470,92,4197,30140,1156,0,89035,2364
17230,2021-12-18 22:00:00+00:00,297.23,21355,64122,17804,92,4336,30160,1156,0,94380,2234
17231,2021-12-18 23:00:00+00:00,268.57,21249,56236,15451,92,4643,30079,1157,0,101305,2119
17232,2021-12-19 00:00:00+00:00,357.12,21261,73698,18335,92,4204,27218,1156,0,69520,2042
17233,2021-12-19 01:00:00+00:00,247.2,21092,50148,14847,92,4737,27272,1156,0,109508,2040
17234,2021-12-19 02:00:00+00:00,237.04,21024,45988,15208,92,4726,27001,1156,0,109841,2040
17235,2021-12-19 03:00:00+00:00,232.85,20945,45117,15493,92,4570,26966,1156,0,112336,2040
17236,2021-12-19 04:00:00+00:00,239.09,20954,47762,15388,92,4840,26994,1156,0,112423,2040
17237,2021-12-19 05:00:00+00:00,243.6,20909,48546,15383,92,4748,26999,1156,0,109950,2039
17238,2021-12-19 06:00:00+00:00,253.12,20865,51607,15366,92,4499,27022,1156,0,108278,2040
17239,2021-12-19 07:00:00+00:00,269.71,20927,57745,16834,92,4253,26982,1156,62,108209,2172
17240,2021-12-19 08:00:00+00:00,282.19,20997,62608,19122,92,4233,26985,1156,1035,108010,2320
17241,2021-12-19 09:00:00+00:00,283.02,21071,65821,19802,92,4247,26970,1156,4542,111033,2317
17242,2021-12-19 10:00:00+00:00,276.1,21132,66313,19657,92,4278,26962,1156,9100,114511,2243
17243,2021-12-19 11:00:00+00:00,270.52,21188,66221,19290,92,4236,26940,1156,11944,117105,2128
17244,2021-12-19 12:00:00+00:00,269.05,21245,65962,18432,92,4153,26974,1156,12716,116726,2128
17245,2021-12-19 13:00:00+00:00,274.51,21266,67766,17694,92,4146,26984,1156,10789,116021,2177
17246,2021-12-19 14:00:00+00:00,289.72,21320,71459,17865,92,4206,26996,1156,6246,112684,2341
17247,2021-12-19 15:00:00+00:00,298.37,21381,72830,18617,92,4137,27033,1156,1406,112008,2344
17248,2021-12-19 16:00:00+00:00,311.03,21394,77065,19547,92,4105,28495,1156,10,108554,2356
17249,2021-12-19 17:00:00+00:00,323.81,21435,80461,20501,92,4069,28977,1156,0,103292,2379
17250,2021-12-19 18:00:00+00:00,338.46,21415,81279,20667,92,4088,29000,1156,0,92800,2381
17251,2021-12-19 19:00:00+00:00,353.59,21465,82524,20352,92,4193,29012,1156,0,83076,2384
17252,2021-12-19 20:00:00+00:00,368.12,21439,82714,20160,92,4176,29022,1156,0,73303,2356
17253,2021-12-19 21:00:00+00:00,375.97,21424,81454,19775,92,4009,29028,1156,0,66643,2216
17254,2021-12-19 22:00:00+00:00,382.17,21464,81113,19513,92,3993,28841,1156,0,62581,2216
17255,2021-12-19 23:00:00+00:00,387.69,21384,79959,19897,92,4000,27261,1156,0,59706,2192
17256,2021-12-20 00:00:00+00:00,491.01,21258,98286,35632,92,4246,30096,1150,0,22912,2421
17257,2021-12-20 01:00:00+00:00,397.51,21162,80742,19523,92,3925,27064,1156,0,55247,2053
17258,2021-12-20 02:00:00+00:00,407.56,21107,82719,19647,92,3947,27072,1156,0,51989,2068
17259,2021-12-20 03:00:00+00:00,418.44,20993,84963,19770,92,3935,27239,1156,0,48547,2111
17260,2021-12-20 04:00:00+00:00,427.79,20925,86612,20429,92,3970,27850,1156,0,44991,2247
17261,2021-12-20 05:00:00+00:00,435.66,20897,89544,25964,92,4047,29281,1156,0,43127,2442
17262,2021-12-20 06:00:00+00:00,451.43,20922,96159,37106,92,4258,29723,1156,0,41283,2548
17263,2021-12-20 07:00:00+00:00,465.12,21051,101182,42101,92,4558,30063,1798,40,37983,2552
17264,2021-12-20 08:00:00+00:00,468.51,21130,104414,42267,92,4025,30057,2686,4301,35561,2529
17265,2021-12-20 09:00:00+00:00,455.13,21177,105956,42908,92,4026,30148,2872,19763,30005,2520
17266,2021-12-20 10:00:00+00:00,444.07,21227,107451,43615,92,4044,30365,3153,37250,21771,2527
17267,2021-12-20 11:00:00+00:00,436.78,21272,108120,43031,92,4082,30451,3109,49619,15395,2521
17268,2021-12-20 12:00:00+00:00,436.65,21373,106970,42739,92,4127,30737,2108,51327,11958,2523
17269,2021-12-20 13:00:00+00:00,454.85,21434,107384,43848,92,4077,30737,2345,41390,10452,2523
17270,2021-12-20 14:00:00+00:00,486.87,21432,110037,44516,92,4136,30762,2724,23930,10800,2539
17271,2021-12-20 15:00:00+00:00,521.44,21472,112776,46394,92,4182,30828,2724,5574,12293,2559
17272,2021-12-20 16:00:00+00:00,525.71,21484,113690,47667,92,4557,31116,3179,34,15376,2575
17273,2021-12-20 17:00:00+00:00,524.17,21609,114118,47763,92,4486,31145,3262,0,16356,2574
17274,2021-12-20 18:00:00+00:00,523.39,21595,113733,47641,92,4347,31171,2537,0,16447,2572
17275,2021-12-20 19:00:00+00:00,525.55,21585,113787,45749,92,4179,31164,2324,0,15724,2573
17276,2021-12-20 20:00:00+00:00,525.77,21562,112824,44474,92,4281,31014,2178,0,15190,2577
17277,2021-12-20 21:00:00+00:00,525.7,21578,110311,43105,92,4376,30851,1391,0,13760,2598
17278,2021-12-20 22:00:00+00:00,524.98,21569,108315,42962,92,4539,30719,1148,0,12864,2608
17279,2021-12-20 23:00:00+00:00,522.63,21527,105635,41321,92,4584,30700,1148,0,12441,2595
17280,2021-12-21 00:00:00+00:00,506.48,21284,102026,38523,92,4668,31499,1142,0,16681,2602
17281,2021-12-21 01:00:00+00:00,523.34,21117,104078,41159,92,4246,31510,1148,0,11010,2619
17282,2021-12-21 02:00:00+00:00,523.28,21054,103405,41113,92,4293,31547,1148,0,10610,2643
17283,2021-12-21 03:00:00+00:00,525.1,21041,103836,41171,92,4333,31535,1148,0,10068,2643
17284,2021-12-21 04:00:00+00:00,525.98,21022,104227,41770,92,4642,31544,1148,0,9582,2644
17285,2021-12-21 05:00:00+00:00,529.86,20972,106912,44350,92,4664,31539,1148,0,9275,2643
17286,2021-12-21 06:00:00+00:00,532.46,20822,109140,46895,92,4869,31572,1533,0,9133,2644
17287,2021-12-21 07:00:00+00:00,535.3,20884,112156,48798,92,5306,31620,2419,28,9036,2644
17288,2021-12-21 08:00:00+00:00,530.65,21008,113978,48369,92,5349,31608,2605,3422,8938,2644
17289,2021-12-21 09:00:00+00:00,506.05,20994,114582,46222,92,5380,31595,3034,17148,8552,2652
17290,2021-12-21 10:00:00+00:00,480.81,21031,114123,44612,92,5007,31582,3779,33310,7250,2618
17291,2021-12-21 11:00:00+00:00,464.73,21078,113106,45019,92,4738,31562,3898,44360,5876,2583
17292,2021-12-21 12:00:00+00:00,461.25,21180,112604,45191,92,4911,31573,2393,45585,5598,2580
17293,2021-12-21 13:00:00+00:00,475.2,21370,112287,45322,92,5015,31578,2335,36696,5209,2580
17294,2021-12-21 14:00:00+00:00,502.8,21419,112483,46863,92,5462,31576,2334,20706,4991,2587
17295,2021-12-21 15:00:00+00:00,532.39,21033,113624,47147,92,5727,31572,2336,4957,6195,2607
17296,2021-12-21 16:00:00+00:00,539.39,19701,113807,47056,92,5804,31577,2953,43,8607,2605
17297,2021-12-21 17:00:00+00:00,534.14,19728,113720,48038,92,5650,31549,3039,0,11034,2620
17298,2021-12-21 18:00:00+00:00,531.93,19779,113535,46228,92,5351,31564,2689,0,12251,2636
17299,2021-12-21 19:00:00+00:00,528.85,19788,112192,45361,92,4966,31560,2364,0,13253,2636
17300,2021-12-21 20:00:00+00:00,526.37,21113,112629,44042,92,4792,31563,2117,0,14056,2636
17301,2021-12-21 21:00:00+00:00,522.27,21532,110594,42498,92,4878,31543,1157,0,14293,2636
